Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,515,47767,170,170
Partitions scanned,,516,15209,171,171
Partitions scanned,,517,49965,170,170
Partitions scanned,,518,38887,170,170
Partitions scanned,,519,39523,171,171
Partitions scanned,,520,36993,171,171
Partitions scanned,,521,8570,170,170
Partitions scanned,,522,11007,171,171
Partitions scanned,,523,71419,170,170
Partitions scanned,,524,25286,171,171
Partitions scanned,,525,62312,171,171
Partitions scanned,,526,8231,170,170
Partitions scanned,,527,96362,170,170
Partitions scanned,,528,88633,171,171
Partitions scanned,,529,47338,170,170
Partitions scanned,,530,10661,171,171
Partitions scanned,,531,1677,171,171
Partitions scanned,,532,18237,170,170
Partitions scanned,,533,40862,170,170
Partitions scanned,,534,57154,171,171
Partitions scanned,,535,15297,171,171
Partitions scanned,,536,29061,170,170
Partitions scanned,,537,66003,171,171
Partitions scanned,,538,11683,170,170
Partitions scanned,,539,64477,171,171
Partitions scanned,,540,64080,171,171
Partitions scanned,,541,2735,171,171
Partitions scanned,,542,32155,170,170
Partitions scanned,,543,24786,171,171
Partitions scanned,,544,91533,171,171
Partitions scanned,,545,29034,170,170
Partitions scanned,,546,17046,170,170
Partitions scanned,,547,98068,171,171
Partitions scanned,,548,17178,171,171
Partitions scanned,,549,2103,171,171
Partitions scanned,,550,46524,170,170
Partitions scanned,,551,91496,170,170
Partitions scanned,,552,32843,170,170
Partitions scanned,,553,91806,170,170
Partitions scanned,,554,75162,170,170
Partitions scanned,,555,49312,170,170
Partitions scanned,,556,82897,170,170
Partitions scanned,,557,56482,171,171
Partitions scanned,,558,30017,171,171
Partitions scanned,,559,16048,170,170
Partitions scanned,,560,45683,171,171
Partitions scanned,,561,86723,171,171
Partitions scanned,,562,26894,171,171
Partitions scanned,,563,54163,170,170
Partitions scanned,,564,14087,170,170
Partitions scanned,,565,91735,171,171
Partitions scanned,,566,72476,171,171
Partitions scanned,,567,20563,171,171
Partitions scanned,,568,91582,171,171
Partitions scanned,,569,86735,171,171
Partitions scanned,,570,8127,171,171
Partitions scanned,,571,67522,170,170
Partitions scanned,,572,45018,171,171
Partitions scanned,,573,86677,171,171
Partitions scanned,,574,67944,171,171
Partitions scanned,,575,65960,171,171
Partitions scanned,,576,52797,170,170
Partitions scanned,,577,71983,170,170
Partitions scanned,,578,25340,171,171
Partitions scanned,,579,93286,170,170
Partitions scanned,,580,45222,171,171
Partitions scanned,,581,72796,170,170
Partitions scanned,,582,28103,170,170
Partitions scanned,,583,91460,171,171
Partitions scanned,,584,31900,171,171
Partitions scanned,,585,15542,171,171
Partitions scanned,,586,15108,170,170
Partitions scanned,,587,60654,171,171
Partitions scanned,,588,89241,171,171
Partitions scanned,,589,51436,171,171
Partitions scanned,,590,88057,171,171
Partitions scanned,,591,59978,170,170
Partitions scanned,,592,90283,171,171
Partitions scanned,,593,9528,171,171
Partitions scanned,,594,23665,171,171
Partitions scanned,,595,73187,171,171
Partitions scanned,,596,12228,171,171
Partitions scanned,,597,20409,170,170
Partitions scanned,,598,89558,171,171
Partitions scanned,,599,34405,171,171
Partitions scanned,,600,12701,171,171
Partitions scanned,,601,91858,171,171
Partitions scanned,,602,48901,171,171
Partitions scanned,,603,47201,171,171
Partitions scanned,,604,76998,170,170
Partitions scanned,,605,37100,171,171
Partitions scanned,,606,26687,170,170
Partitions scanned,,607,92315,171,171
