Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,463,0.0667,0.04474,0.09398,0.04921
Time,s,464,0.06388,0.03807,0.08824,0.04431
Time,s,465,0.0634,0.03791,0.08005,0.04445
Time,s,466,0.06253,0.03572,0.06166,0.04383
Time,s,467,0.0637,0.03719,0.05058,0.04443
Time,s,468,0.0649,0.03614,0.04218,0.04395
Time,s,469,0.06318,0.03597,0.0427,0.04325
Time,s,470,0.06576,0.03609,0.05102,0.04326
Time,s,471,0.06326,0.03872,0.0569,0.04344
Time,s,472,0.05203,0.03637,0.0468,0.04356
Time,s,473,0.04999,0.03598,0.04275,0.0514
Time,s,474,0.04573,0.03642,0.04423,0.06763
Time,s,475,0.0396,0.03633,0.0473,0.05366
Time,s,476,0.0367,0.03572,0.04343,0.04904
Time,s,477,0.03472,0.03578,0.04063,0.04762
Time,s,478,0.03411,0.036,0.03946,0.04489
Time,s,479,0.03419,0.04011,0.03906,0.04408
Time,s,480,0.03431,0.03679,0.03935,0.0518
Time,s,481,0.03605,0.03553,0.03981,0.05553
Time,s,482,0.03628,0.04296,0.0593,0.04686
Time,s,483,0.03556,0.07653,0.07625,0.04406
Time,s,484,0.03517,0.0706,0.0821,0.05754
Time,s,485,0.03461,0.07534,0.09494,0.10618
Time,s,486,0.03487,0.0748,0.09291,0.10841
Time,s,487,0.03461,0.0717,0.06684,0.10775
Time,s,488,0.03511,0.07443,0.05079,0.10584
Time,s,489,0.03476,0.07997,0.04195,0.11074
Time,s,490,0.03435,0.08057,0.05294,0.10416
Time,s,491,0.03434,0.07452,0.05577,0.06795
Time,s,492,0.0345,0.08384,0.04633,0.05428
Time,s,493,0.03419,0.07796,0.04226,0.0464
Time,s,494,0.03834,0.07208,0.0401,0.04402
Time,s,495,0.03731,0.07536,0.03952,0.04424
Time,s,496,0.03877,0.07461,0.03985,0.04401
Time,s,497,0.04455,0.07237,0.03957,0.04359
Time,s,498,0.03721,0.07265,0.03982,0.04289
Time,s,499,0.0348,0.07302,0.03941,0.04414
Time,s,500,0.03426,0.08002,0.03973,0.04397
Time,s,501,0.03455,0.07115,0.04011,0.04519
Time,s,502,0.04248,0.06558,0.05246,0.04444
Time,s,503,0.05647,0.05901,0.06142,0.04373
Time,s,504,0.05082,0.05095,0.04701,0.04518
Time,s,505,0.04311,0.04511,0.04404,0.04564
Time,s,506,0.04319,0.04016,0.04356,0.04389
Time,s,507,0.08026,0.03818,0.04621,0.04409
Time,s,508,0.07091,0.03737,0.04957,0.04311
Time,s,509,0.0697,0.03889,0.04159,0.0427
Time,s,510,0.0643,0.03848,0.04015,0.04341
