Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,431,0.14796,0.14948,0.14705,0.12445
Time,s,432,0.1271,0.13677,0.12893,0.12793
Time,s,433,0.13112,0.14082,0.12998,0.12552
Time,s,434,0.14201,0.15606,0.14537,0.12545
Time,s,435,0.14555,0.15808,0.14899,0.12911
Time,s,436,0.1245,0.14533,0.13322,0.13196
Time,s,437,0.13515,0.1387,0.13177,0.12629
Time,s,438,0.14081,0.14671,0.13685,0.13152
Time,s,439,0.1363,0.14332,0.14083,0.13285
Time,s,440,0.14147,0.1377,0.13893,0.1358
Time,s,441,0.14521,0.15134,0.14301,0.12573
Time,s,442,0.13563,0.13845,0.12817,0.12614
Time,s,443,0.13246,0.14434,0.14238,0.12608
Time,s,444,0.14305,0.14883,0.15011,0.12778
Time,s,445,0.13476,0.14112,0.14366,0.13648
Time,s,446,0.14299,0.15097,0.14717,0.12976
Time,s,447,0.1331,0.14104,0.13924,0.12705
Time,s,448,0.1302,0.1388,0.13199,0.12384
Time,s,449,0.1437,0.15431,0.1407,0.13165
Time,s,450,0.13288,0.15089,0.13808,0.13003
Time,s,451,0.13898,0.14782,0.14593,0.12496
Time,s,452,0.13106,0.13574,0.12787,0.13662
Time,s,453,0.14728,0.1544,0.14259,0.12716
Time,s,454,0.13406,0.1436,0.14238,0.13362
Time,s,455,0.1379,0.1458,0.13705,0.13305
Time,s,456,0.13716,0.15185,0.13731,0.12965
Time,s,457,0.1559,0.15634,0.14039,0.12505
Time,s,458,0.14467,0.15241,0.1589,0.12952
Time,s,459,0.13098,0.14105,0.13378,0.12709
Time,s,460,0.12975,0.13678,0.13206,0.12687
Time,s,461,0.14074,0.15266,0.14376,0.12992
Time,s,462,0.14881,0.15994,0.14669,0.1326
Time,s,463,0.14963,0.14804,0.13566,0.1374
Time,s,464,0.15672,0.16834,0.14225,0.12728
Time,s,465,0.13562,0.14761,0.13631,0.13023
Time,s,466,0.13974,0.15192,0.14333,0.12857
Time,s,467,0.13911,0.15121,0.14507,0.12604
Time,s,468,0.13668,0.14644,0.13779,0.12567
Time,s,469,0.13572,0.14652,0.14068,0.12495
Time,s,470,0.14032,0.14969,0.14475,0.13047
Time,s,471,0.14551,0.1551,0.13968,0.13313
Time,s,472,0.14187,0.14885,0.13909,0.12927
Time,s,473,0.12734,0.14306,0.13062,0.12503
Time,s,474,0.13446,0.13567,0.13206,0.13057
Time,s,475,0.14566,0.14718,0.1377,0.13138
Time,s,476,0.134,0.14872,0.13392,0.1287
Time,s,477,0.12626,0.13525,0.12886,0.13326
Time,s,478,0.14732,0.1541,0.14497,0.1302
Time,s,479,0.13902,0.15204,0.13641,0.13304
Time,s,480,0.14078,0.14194,0.14207,0.12867
Time,s,481,0.13503,0.15001,0.13794,0.13337
Time,s,482,0.14476,0.16377,0.15721,0.12714
Time,s,483,0.1291,0.1369,0.12998,0.13237
