Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,662,4,4,4,4
Partitions scanned,,663,4,4,4,4
Partitions scanned,,664,4,4,4,4
Partitions scanned,,665,4,4,4,4
Partitions scanned,,666,4,4,4,4
Partitions scanned,,667,4,4,4,4
Partitions scanned,,668,4,4,4,4
Partitions scanned,,669,4,4,4,4
Partitions scanned,,670,4,4,4,4
Partitions scanned,,671,3,3,3,3
Partitions scanned,,672,4,4,4,4
Partitions scanned,,673,3,3,3,3
Partitions scanned,,674,4,4,4,4
Partitions scanned,,675,4,4,4,4
Partitions scanned,,676,4,4,4,4
Partitions scanned,,677,4,4,4,4
Partitions scanned,,678,4,4,4,4
Partitions scanned,,679,4,4,4,4
Partitions scanned,,680,4,4,4,4
Partitions scanned,,681,4,4,4,4
Partitions scanned,,682,3,3,3,3
Partitions scanned,,683,4,4,4,4
Partitions scanned,,684,4,4,4,4
Partitions scanned,,685,4,4,4,4
Partitions scanned,,686,4,4,4,4
Partitions scanned,,687,3,3,3,3
Partitions scanned,,688,4,4,4,4
Partitions scanned,,689,4,4,4,4
Partitions scanned,,690,4,4,4,4
Partitions scanned,,691,4,4,4,4
Partitions scanned,,692,3,3,3,3
Partitions scanned,,693,4,4,4,4
Partitions scanned,,694,4,4,4,4
Partitions scanned,,695,4,4,4,4
Partitions scanned,,696,4,4,4,4
Partitions scanned,,697,4,4,4,4
Partitions scanned,,698,4,4,4,4
Partitions scanned,,699,4,4,4,4
Partitions scanned,,700,4,4,4,4
Partitions scanned,,701,4,4,4,4
Partitions scanned,,702,4,4,4,4
Partitions scanned,,703,4,4,4,4
Partitions scanned,,704,4,4,4,4
Partitions scanned,,705,4,4,4,4
Partitions scanned,,706,4,4,4,4
Partitions scanned,,707,4,4,4,4
Partitions scanned,,708,3,3,3,3
Partitions scanned,,709,4,4,4,4
Partitions scanned,,710,4,4,4,4
Partitions scanned,,711,4,4,4,4
Partitions scanned,,712,4,4,4,4
Partitions scanned,,713,4,4,4,4
Partitions scanned,,714,4,4,4,4
Partitions scanned,,715,4,4,4,4
Partitions scanned,,716,4,4,4,4
Partitions scanned,,717,4,4,4,4
Partitions scanned,,718,4,4,4,4
Partitions scanned,,719,3,3,3,3
Partitions scanned,,720,3,3,3,3
Partitions scanned,,721,4,4,4,4
Partitions scanned,,722,4,4,4,4
Partitions scanned,,723,4,4,4,4
Partitions scanned,,724,4,4,4,4
Partitions scanned,,725,4,4,4,4
