Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,635,122071,114179,75784
Partitions scanned,,636,122071,114000,75957
Partitions scanned,,637,122071,114015,75523
Partitions scanned,,638,122071,114077,76004
Partitions scanned,,639,122071,114121,76011
Partitions scanned,,640,122071,114184,76157
Partitions scanned,,641,122071,114013,75772
Partitions scanned,,642,122071,114165,75975
Partitions scanned,,643,122071,114009,75892
Partitions scanned,,644,122071,114154,75796
Partitions scanned,,645,122071,113958,76018
Partitions scanned,,646,122071,113966,75914
Partitions scanned,,647,122071,114049,75762
Partitions scanned,,648,122071,114000,75722
Partitions scanned,,649,122071,114092,76011
Partitions scanned,,650,122071,114171,76057
Partitions scanned,,651,122071,114244,75787
Partitions scanned,,652,122071,114377,76221
Partitions scanned,,653,122071,114165,76029
Partitions scanned,,654,122071,114090,75927
Partitions scanned,,655,122071,114232,76187
Partitions scanned,,656,122071,113999,76165
Partitions scanned,,657,122071,114108,76128
Partitions scanned,,658,122071,114138,76128
Partitions scanned,,659,122071,114113,75927
Partitions scanned,,660,122071,114136,75976
Partitions scanned,,661,122071,114024,75989
Partitions scanned,,662,122071,114079,75626
Partitions scanned,,663,122071,114114,76154
Partitions scanned,,664,122071,114076,75947
Partitions scanned,,665,122071,114224,76062
Partitions scanned,,666,122071,114056,75881
Partitions scanned,,667,122071,114027,75848
Partitions scanned,,668,122071,114105,75838
Partitions scanned,,669,122071,114066,75839
Partitions scanned,,670,122071,114104,75747
Partitions scanned,,671,122071,114084,75834
Partitions scanned,,672,122071,114071,75917
Partitions scanned,,673,122071,114168,76002
Partitions scanned,,674,122071,114066,75875
Partitions scanned,,675,122071,114163,76095
Partitions scanned,,676,122071,114022,75698
Partitions scanned,,677,122071,114051,76086
Partitions scanned,,678,122071,114125,76098
Partitions scanned,,679,122071,114105,75921
Partitions scanned,,680,122071,114226,75802
Partitions scanned,,681,122071,114093,75627
Partitions scanned,,682,122071,114162,76066
Partitions scanned,,683,122071,113927,75694
Partitions scanned,,684,122071,113943,75708
Partitions scanned,,685,122071,114118,75978
Partitions scanned,,686,122071,114205,76035
Partitions scanned,,687,122071,113893,75957
Partitions scanned,,688,122071,113960,75814
Partitions scanned,,689,122071,114166,75904
Partitions scanned,,690,122071,114142,76129
